app_id,name,release_date,is_free,price_overview,type
1191700,El Culto: edición completa,2019-12-05,0,"14,49",game
1191730,Hogvalord,2021-12-27,0,"22,79",game
1191770,混世萌王喵霸霸 Cute Chaos Demon Nyanbaba,2022-09-20,0,"1,74",game
1191790,The World Is Ruled According to Sexual Prowess So I’m Playing Dirty to Get My Harem Episode 1,2020-01-20,0,\N,game
1191800,City Block Builder,2022-08-17,0,"32,99",game
1191820,Spot The Differences 2020 | 大家来找茬 2020,2019-12-13,0,"6,99",game
1191830,4STORY : ORIGIN,\N,1,\N,game
1191840,Legend Creatures(传奇生物),2020-06-18,0,"10,89",game
1191860,Memody: Sindrel Song,2019-12-06,0,"20,69",game
1191870,Goblin Times,2020-04-13,0,"28,99",game
1191900,Say No! More,2021-04-09,0,"2,02",game
1191930,MCAS Simulation,2020-12-06,0,"12,39",game
1191940,Deathtrap Dungeon: The Interactive Video Adventure,2020-04-30,0,"16,59",game
1191960,Detective Simulator,\N,0,\N,game
1191980,Touhou Fan-made Virtual Autography Demo,2020-02-29,1,\N,demo
1192010,Open Country,2021-06-10,0,"56,99",game
1192020,Cyber Fight Challenge,2020-09-10,0,"20,69",game
1192060,Virus L,2020-01-13,0,"20,69",game
1192070,TriangleStorm,2019-11-19,0,"3,49",game
1192160,Section Six,2020-05-19,0,"7,99",game
1192230,Octopus City Blues,\N,0,\N,game
1192260,Labyrinths of the World: The Wild Side Collector's Edition,2020-01-03,0,"20,69",game
1192270,Royal Detective: The Last Charm Collector's Edition,2019-11-15,0,"20,69",game
1192310,KAWAII GIRLS PUZZLE,2019-12-06,0,"3,49",game
1192380,TOTALLY BASEBALL,2021-07-07,0,"46,99",game
1192410,Room Escape '1053',2019-12-12,0,\N,game
1192420,Shuttle Commander,2020-11-30,0,"47,49",game
1192440,The Monster Breeder,2022-01-19,0,"88,99",game
1192490,Burning Sun,\N,0,\N,game
1192500,GraFi Christmas,2019-11-22,0,"1,95",game
1192520,Idle Hero World Demo,2020-03-15,1,\N,demo
1192540,Love Me Forever,\N,0,\N,game
1192550,Master of Wills,2021-03-01,1,\N,game
1192580,Nyanco Dream,2019-11-23,0,"3,49",game
1192610,ANIME REDEMPTION,2020-02-10,0,"6,99",game
1192630,23UL,2021-10-26,0,"4,49",game
1192640,Mosaique Neko Waifus,2020-01-27,0,"10,49",game
1192670,CODE VEIN Demo,2019-12-17,1,\N,demo
1192700,Void Eclipse,2021-11-03,0,"57,99",game
1192730,ADULT SHERIFF,2020-01-04,0,"3,49",game
1192740,Woman's body: For adults 2,2019-12-01,0,"10,49",game
1192810,Romancelvania,2023-03-07,0,"73,99",game
1192830,The Last Roman Village 2,\N,0,\N,game
1192840,The Shenanigans of Cherry and Trix,2019-12-20,0,"14,59",game
1192860,Winter Snow | 冬雪,2019-12-18,0,"6,99",game
1192880,Nostalgiarian,2020-01-05,0,"6,99",game
1192890,Shoot Them,2019-12-03,0,"10,49",game
1192900,IRON REBELLION,2021-11-09,0,"73,99",game
1192910,食用系少女：美食內戰 Food Girls：Civil War,2019-12-13,0,"37,99",game
1192940,Monkey GO Happy,2019-12-28,1,\N,game
1192950,Qi Qiang,2019-12-12,0,"14,49",game
1192960,RPG Driver,\N,0,\N,game
1193040,Eternal Battlefield,2019-12-23,1,\N,game
1193060,VirtuaLiron - Immersive YOGA practice Demo,2019-11-14,1,\N,demo
1193070,Zom Nom,2020-01-02,1,\N,game
1193080,Abyss,\N,0,\N,game
1193090,Bus World,2023-09-14,0,"39,99",game
1193110,Love love demon ji-恋恋妖姬,2019-11-26,0,\N,game
1193120,The Battles of Spwak 3,2019-12-06,1,\N,game
1193130,LoveSick Darlings Demo,2019-12-03,1,\N,demo
1193160,Bomber Fox,2019-12-19,0,"3,39",game
1193200,K37-D,2019-12-22,0,"6,99",game
1193210,Hunt the Muglump,2020-03-15,0,"17,01",game
1193240,GearCity Demo,2019-11-14,1,\N,demo
1193290,Wonder Cat,\N,0,\N,game
1193300,Axe Cop,2020-11-25,0,"20,69",game
1193330,Together - A Wish No One Remembers,2020-01-20,0,"6,99",game
1193340,Zelter,2020-10-22,0,"59,99",game
1193350,生物知识格斗大赛,2019-12-07,0,"2,29",game
1193380,The Visitors,2019-12-04,0,"10,89",game
1193420,The Dis-United States Of America,2019-11-27,0,\N,game
1193430,Vapormaze,2021-06-09,0,"28,99",game
1193450,Stripper Anya: Christmas Special,2019-12-16,0,"20,69",game
1193460,Bunny Sudoku,2019-11-29,0,"10,49",game
1193490,A Crooked Heart,2021-01-08,0,\N,game
1193510,Antarctic Heritage Trust,2020-07-23,1,\N,game
1193520,Space Climber,2019-12-11,0,"8,69",game
1193530,Black Smith,2019-12-18,0,"20,49",game
1193550,Ruthless Conquest,2019-11-27,1,\N,game
1193560,Roast Party,2020-08-28,1,\N,game
1193570,Drawkanoid: Review Breaker,2019-11-18,0,\N,game
1193590,Abomi Nation,2021-07-28,0,"46,99",game
1193600,Meandering Fiend,2019-12-08,0,"2,29",game
1193620,The Aftermath: Unnatural Selection,\N,0,\N,game
1193630,Edge of Book,2020-12-28,0,"5,57",game
1193660,Jack-O-Lantern Covers of Darkness,2019-12-14,0,"250,00",game
1193680,Alien Invasion 3D part 2,2019-11-28,0,"32,99",game
1193730,Piece Of Mind,2021-05-25,0,"28,99",game
1193760,WarriOrb: Prologue,2019-12-11,1,\N,game
1193780,Tower Climb,2019-12-11,0,"3,49",game
1193790,UNHERD,2021-02-15,1,\N,game
1193830,Jeremiah,2020-03-26,0,"2,29",game
1193860,New York Mysteries: The Outbreak Demo,2019-12-02,1,\N,demo
1193900,Island Marauder,2019-11-29,1,\N,game
1193930,Ping Pong Space - Retro Tennis,2019-12-05,0,"10,49",game
1193950,Dashbot Ninja,2019-11-28,1,\N,game
1193990,Trapped,2019-12-28,0,"8,69",game
1194050,Orange Cast: Sci-Fi Space Action Game,2021-01-21,0,"20,49",game
1194100,Musical Aim Trainer,2019-12-15,0,"10,49",game
1194130,Paradise Away,\N,0,\N,game
1194140,Blind Justice,2019-12-16,0,"20,69",game
1194160,One-Eyed Lee and the Dinner Party,2019-12-18,0,"10,89",game
1194170,Foe Frenzy,2019-12-13,0,"10,49",game
1194190,The Ugly Christmas Sweater Game,\N,0,\N,game
1194200,Gem Jam,\N,0,\N,game
1194220,Zombie Tag Royale,2019-12-12,0,"4,49",game
1194230,sword story,2021-09-27,0,"14,49",game
1194330,Drone Combat,2019-12-05,0,"10,89",game
1194380,Volleyball Fever Flat,2019-12-04,0,"6,49",game
1194390,The Land of Crows,2019-12-23,1,\N,game
1194480,Cursed Gem,2020-08-03,1,\N,game
1194490,Dethcube,2020-05-19,0,"8,69",game
1194520,Terra Incognita,2020-01-28,0,"18,59",game
1194560,单身狗的最后机会,2021-04-08,0,"2,29",game
1194590,Star Dynasties,2021-09-01,0,"90,34",game
1194600,Bronze Hoof,2019-12-11,1,\N,game
1194610,Knights of the Temple: Infernal Crusade,2019-12-25,0,"32,99",game
1194620,33 Rounds,2019-12-06,0,"10,49",game
1194630,The Dark Pictures Anthology: Little Hope,2020-10-29,0,"84,90",game
1194650,ReFrame,2019-12-12,0,"16,59",game
1194670,Fairyfail,2021-07-22,0,"20,69",game
1194680,ZooKeeper Simulator,2019-12-12,0,"10,89",game
1194690,Creatry — Easy Game Maker & Game Builder App,2020-08-14,0,"49,99",game
1194700,House Flipper VR,2020-11-05,0,"59,99",game
1194710,Playground Heroes,\N,0,\N,game
1194720,No School No Rules,2021-06-17,0,"4,49",game
1194730,Space Routine,\N,0,\N,game
1194740,MetaWare High School (Demo),2020-04-02,1,\N,game
1194750,"Neko Ghost, Jump!",2022-01-11,0,"32,99",game
1194790,Kessler Effect,2020-03-25,0,"32,99",game
1194800,占星师Astrologer,\N,0,\N,game
1194810,Meet Your Maker,2023-04-04,0,"59,99",game
1194830,Master Bladesmith,2024-06-30,0,"57,99",game
1194840,Frog Fractions: Game of the Decade Edition,2020-08-02,1,\N,game
1194870,"Winter Worm, Summer Grass",2019-12-09,1,\N,game
1194890,Star of Lemutia : Reborn,2019-12-20,0,"10,89",game
1194910,Celestial,2020-01-10,1,\N,game
1194930,Blackthorn Arena,2020-05-19,0,"73,99",game
1194940,Tower of Shades,2020-01-15,0,"4,49",game
1194970,Lem-Amaze!,\N,0,\N,game
1195020,Guardians of the Ashes,2020-05-30,0,"10,49",game
1195070,Ninja JaJaMaru: The Great Yokai Battle + Hell,2022-05-11,0,"26,89",game
1195080,佣兵地下城/Hell Warriors,\N,0,\N,game
1195090,Hippoboar Rancher ~かばいの牧場物語~,2020-03-31,0,"20,69",game
1195140,URG,2021-02-01,0,"37,99",game
1195170,Rebound Ball,2019-12-19,0,"2,29",game
1195220,Gunman And The Witch,2020-02-14,1,\N,game
1195230,Darkness and Flame: Enemy in Reflection Collector's Edition,2019-12-24,0,"32,99",game
1195250,Gateball VR,2020-06-04,0,"2,29",game
1195270,iFAction Game Maker,2020-01-15,0,"127,99",game
1195290,Moncage,2021-11-15,0,"20,29",game
1195340,Hermes: Rescue Mission,2019-11-20,0,"14,49",game
1195350,Your little story: Winter,2019-12-18,0,"6,49",game
1195360,Re:Turn - One Way Trip,2020-10-14,0,"24,89",game
1195380,Melvin finds home,\N,0,\N,game
1195410,Trial of the Gods: Siralim CCG,2020-03-13,0,"41,99",game
1195420,Filthy Animals | Heist Simulator,2023-04-04,0,"59,99",game
1195430,Fight High,2020-02-20,0,"3,49",game
1195450,HABITKING RPG,2019-12-29,0,"2,29",game
1195460,Last Year,2019-12-09,1,\N,game
1195530,The Tawashi,2020-01-21,0,"26,49",game
1195550,Gamedev simulator,2019-12-04,0,"6,99",game
1195560,Alek - The Lost Kingdom,2021-03-26,0,"37,99",game
1195570,Dark Invasion VR,2019-12-12,0,"20,69",game
1195590,Hellbound Demo,2019-11-21,1,\N,demo
1195610,March Of Soldiers,2020-07-01,0,"4,49",game
1195620,Ocean Drive Challenge Remastered,2019-12-27,0,"4,49",game
1195710,Monster Viator,2020-02-04,0,"57,99",game
1195790,The Dis-United States Of America Demo,2019-11-27,1,\N,demo
1195820,Devil Threats,2019-12-12,0,"13,79",game
1195830,副作用之瞳-Tlicolity Eyes-,2021-06-29,1,\N,game
1195870,零界战线,2019-12-18,0,"2,29",game
1195910,Dead Dreams,2020-02-06,0,"26,49",game
1195920,Solar Panic: Utter Distress,2020-01-28,1,\N,game
1196030,The Mystic,2022-03-08,0,"36,99",game
1196080,Space Simulation Toolkit,2020-06-05,0,"59,99",game
1196090,Scars Above,2023-02-28,0,"29,80",game
1196130,Top Run,2020-02-10,0,"10,89",game
1196160,British Gangsters,2019-12-17,0,"1,75",game
1196170,Gang District,2019-12-05,0,"20,69",game
1196190,KUMO The Little Robot,2019-12-02,0,"2,29",game
1196230,Book of Aliens,\N,0,\N,game
1196240,WizardPunk,2023-11-22,0,"20,00",game
1196260,Draft Day Sports: Pro Basketball 2020,2019-11-29,0,"32,99",game
1196280,Pussy Puzzle,2020-06-09,0,"10,89",game
1196300,RTX Sweeper,2022-03-17,1,\N,game
1196310,Fantasy Grounds VTT,2020-11-05,0,"134,99",game
1196320,Blood Scrolls,2019-12-11,0,"4,49",game
1196350,ATROFIL: THE KEY,2019-12-16,0,"6,49",game
1196390,Fairy Godmother Stories: Cinderella Collector's Edition,2019-11-22,0,"20,69",game
1196400,Mystery Case Files: Black Crown Collector's Edition,2019-11-27,0,"20,69",game
1196440,Potion Party,2021-04-08,0,"50,00",game
1196450,Stop Sign VR Tools,2019-12-17,0,"12,39",game
1196470,WE ARE FOOTBALL,2021-06-10,0,"65,99",game
1196500,Party Arena: Board Game Battler,2020-07-07,0,"10,89",game
1196520,The Secret of Hutton Grammar School,2019-12-10,0,"3,49",game
1196550,Days Gone By,2019-12-09,0,"4,49",game
1196570,Suzunaan on Fire,2019-12-31,0,"4,49",game
1196580,The Pale City,2020-03-19,0,"16,59",game
1196590,Resident Evil Village,\N,0,"139,00",game
1196620,佣兵战歌,2020-01-15,0,"10,49",game
1196630,Nexomon: Extinction,2020-08-28,0,"59,99",game
1196660,Red Sun Raiders,2020-03-12,0,"16,59",game
1196690,OctaFight,2020-04-07,0,"20,49",game
1196720,Town Defence Demo,2019-11-20,1,\N,demo
1196750,Hentai Match Fantasy Stories,2019-12-18,0,"10,89",game
1196760,Disposable heroes 2 : The curse that killed a queen,\N,0,\N,game
1196800,TaniNani,2020-01-23,0,"10,89",game
1196840,Viking Vengeance Demo,\N,1,\N,demo
1196880,World Of Conquerors - Origins,2020-02-18,1,\N,game
1196890,Puzzle Tower,2020-01-13,0,"4,49",game
1196910,Together - A Wish No One Remembers Demo,2019-11-17,1,\N,demo
1196920,VolleyBrawl,\N,0,\N,game
1196940,Particulate,2019-12-16,0,"20,69",game
1196970,Vile Matter,2020-01-13,0,"6,49",game
1196990,Faith,\N,0,\N,game
1197010,TAL: Wizard's Adventures,2019-12-11,0,"6,99",game
1197020,Tale of the Gallant Jiraiya,2019-12-26,0,"17,11",game
1197030,Mystic Pillars: A Story-Based Puzzle Game,2020-03-04,0,"23,50",game
1197060,FUNGI,2019-12-27,1,\N,game
1197080,Voidspace Demo,2021-03-26,1,\N,demo
1197100,Red Mercenary,2020-02-10,0,"24,89",game
1197110,Advancity,2020-04-22,0,"28,99",game
1197130,Days Gone By Demo,2019-12-02,1,\N,demo
1197150,Em-A-Li,2020-01-02,0,"4,49",game
1197160,Code 3: Police Response,2022-06-15,0,"28,99",game
1197180,Spider Queen cave,2023-02-04,0,"5,79",game
1197210,HentaiTeachers,2020-01-11,0,"2,09",game
1197220,Another Try,2020-04-19,0,"6,49",game
1197230,Biba`s Adventures — Hardcore Platformer,2020-01-30,0,"32,99",game
1197240,R:\\Block,\N,0,\N,game
1197260,The Perfect Tower II,2021-02-26,1,\N,game
1197280,Cyber Pussy 2020,2020-01-09,0,"6,99",game
1197320,A Long Stroll,2019-12-09,1,\N,game
1197340,Dead territory,2019-12-17,0,"20,49",game
1197350,Santa's Big Sack,2019-12-20,0,"10,89",game
1197360,The Santa Challenge,2019-12-22,0,"10,49",game
1197370,Suite 776,2019-12-06,0,"13,79",game
1197380,Flashover MegaSector,2019-12-07,0,"2,29",game
1197390,Robot Island,2020-06-16,0,"6,49",game
1197410,Flashover MegaSector Demo,2019-12-07,1,\N,demo
1197440,Broken Spell 2,2020-02-11,0,"20,69",game
1197460,InnoEdu,2020-10-04,1,\N,game
1197480,Cogret,\N,1,\N,game
1197490,Sliding Puzzle Collection,2020-01-06,0,"8,69",game
1197500,Groove Runner,2019-12-09,0,"10,89",game
1197520,Familia,\N,1,\N,game
1197530,Planet Modular TD,2019-12-12,0,"20,69",game
1197570,Until We Die,2021-06-03,0,"32,99",game
1197580,Nekoview,2020-09-16,1,\N,game
1197590,Waifu Uncovered,2020-04-10,0,"9,99",game
1197620,DragonRideVR,2020-08-01,0,"28,99",game
1197670,Robin Hood: Country Heroes,2019-11-27,0,"14,49",game
1197690,Of Mist and Shadows,\N,0,\N,game
1197700,Hermes: War of the Gods,2019-12-04,0,"14,49",game
1197710,Golden Rails: Tales of the Wild West,2019-12-11,0,"14,49",game
1197730,DelayedSun,2021-12-02,0,"10,89",game
1197750,After Gloom,\N,0,\N,game
1197770,Lilly Knight and the Three Cities of Lust,2019-12-06,0,"41,99",game
1197790,Arcade Attack Anthology,2019-12-23,0,"1,99",game
1197820,Craftlands Workshoppe,2021-12-17,0,"11,39",game
1197840,The incredible friends,2019-12-04,0,"6,99",game
1197870,UnderWorld,\N,0,\N,game
1197960,Gravity Balls,2019-12-09,0,"2,29",game
1197990,"Shoot, push, portals",2019-12-09,0,"3,49",game
1198020,Braverz,2020-01-14,0,"3,49",game
1198040,Wide Ocean Big Jacket,2020-02-04,0,"16,59",game
1198050,War Remains: Dan Carlin Presents an Immersive Memory,2020-05-21,0,"10,89",game
1198060,Christmas Stories: Enchanted Express Collector's Edition,2019-12-06,0,"20,69",game
1198070,The Christmas Spirit: Grimm Tales Collector's Edition,2019-12-13,0,"20,69",game
1198080,Westminster Darkly,2020-08-01,0,"3,49",game
1198090,The Legend of Heroes: Trails of Cold Steel IV,2021-04-09,0,"162,00",game
1198110,Fantasy Realm TD,2019-12-11,0,"20,69",game
1198210,Dogworld,2021-03-18,0,"28,99",game
1198240,Danger City,2019-12-20,0,"24,89",game
1198250,Pirates on Deck VR,2019-12-04,0,"10,89",game
1198260,Beneath steel clouds,2020-01-10,1,\N,game
1198270,The Button Witch,2020-12-27,0,"28,99",game
1198290,Space Block Buster,2022-09-04,0,"20,69",game
1198310,Mr.King Luo!Don't be kidding,2020-02-10,0,"8,69",game
1198320,DOTOKOI / 像素男友,2019-12-23,1,\N,game
1198340,Summoner VR,2019-12-23,0,"12,39",game
1198370,Protect Grass,\N,0,\N,game
1198380,COWBOY YAKUZA,2020-02-17,0,"20,69",game
1198390,Kawaii Girl,2020-04-25,0,"3,49",game
1198400,Rhythm Fighter,2020-05-27,0,"28,99",game
1198440,The Burning Descent,2020-04-30,0,"47,49",game
1198450,The Secret Order 8: Return to the Buried Kingdom,2020-01-30,0,"46,99",game
1198490,All That Remains: Part 1,2021-04-16,0,"6,49",game
1198500,Dizzy Hearts Demo,2019-12-04,1,\N,demo
1198510,Paperball,2020-03-27,0,"23,50",game
1198520,HRO: Adventures of a Humanoid Resources Officer,2023-05-21,0,"59,99",game
1198570,The Amazing T.K's Suburban Nightmares,2020-01-02,0,"3,49",game
1198590,Stonefly,2021-06-01,0,"52,49",game
1198600,Pizza Time Explosion,2019-12-17,0,"12,39",game
1198630,Customer Cums First!,2020-01-17,0,"29,99",game
1198690,REBORN: Survival,\N,0,\N,game
1198700,Chained: A Victorian Nightmare,2019-12-19,0,"3,99",game
1198710,Typhoon Unit ~ Butterfly Requiem,\N,0,\N,game
1198730,Hentai Police,2020-01-17,0,"1,74",game
1198740,Colony Siege,2020-09-07,0,"23,50",game
1198760,League of Pixels - 2D MOBA,2019-12-26,1,\N,game
1198770,Syn,\N,0,\N,game
1198800,Space Climber Demo,2019-11-20,1,\N,demo
1198810,Wolf and Pigs,2020-05-13,0,"88,99",game
1198820,Monster Girl Garden,2020-01-17,0,"20,69",game
1198850,How to Build a Magnificent Kingdom,2022-08-26,0,"47,49",game
1198860,Snowballs,2020-11-09,0,"2,61",game
1198900,The Underground King,2020-07-16,0,"34,99",game
1198910,Veritas Demo,2020-02-05,1,\N,demo
1198970,I Am Jesus Christ,\N,0,\N,game
1198990,Empires in Ruins Demo,2019-12-04,1,\N,demo
1199010,Tower Of God: One Wish,2020-01-17,0,"16,59",game
1199030,Tainted Grail: Conquest,2021-05-27,0,"7,59",game
1199050,CRASH: Autodrive,2021-04-20,0,"16,99",game
1199060,Coin Pickers,2020-01-05,1,\N,game
1199110,Unexpected Sequence,\N,0,\N,game
1199140,"Oh Jeez, Oh No, My Rabbits Are Gone!",2019-12-19,0,"24,89",game
1199150,Raccoon: The Orc Invasion,2019-12-21,0,"10,49",game
1199170,Gravity Escape From The Maze,2020-03-19,0,"2,29",game
1199180,Edge Of Galaxy,2021-07-22,0,"16,99",game
1199190,WREST Demo,2019-12-12,1,\N,demo
1199200,Canadian Robot Racing League,2024-08-06,1,\N,game
1199220,An Odyssey: Echoes of War,2019-12-26,0,"23,50",game
1199230,An Odyssey: Echoes of War Demo,2019-12-26,1,\N,demo
1199240,Galactic Asteroids Patrol,2020-01-15,0,"12,39",game
1199360,Rat Racer,2020-03-12,0,"19,29",game
1199370,Gleamlight,2020-08-20,0,"36,99",game
1199420,Bounce Knight,2020-03-20,0,"23,50",game
1199440,"Neko Ghost, Jump! Demo",2019-11-21,1,\N,demo
1199450,Dark Raider,2020-06-05,0,"2,29",game
1199520,Joker & Teacher,\N,0,\N,game
1199540,Spartan Commander Realtime,2020-03-31,1,\N,game
1199560,Adrift Arena,2020-02-18,1,\N,game
1199570,Rogue Heroes: Ruins of Tasos Demo,2020-05-28,1,\N,demo
1199610,Broken of Darkness,2020-02-08,0,"26,49",game
1199620,Unarmed Area,2021-09-28,0,"28,99",game
1199650,Cube Smash,2020-01-28,0,"10,89",game
1199660,The Answer Is 42,2019-12-12,0,"4,89",game
1199690,Cold War Minister,\N,0,\N,game
1199740,Piñata Attack,2020-02-03,0,"8,69",game
1199760,Light Fairytale Episode 2,2021-08-30,0,"32,99",game
1199770,TaskForce Gamma-13 : An SCP Tale,2020-01-16,0,"2,99",game
1199780,Santa's Holiday,2019-12-11,0,"32,99",game
1199790,The Shadow Society,2020-02-06,0,"29,99",game
1199800,The Winter's Deal - Frosty Edition,2019-12-26,0,"16,99",game
1199810,The Shadow Society Demo,2020-02-06,1,\N,demo
1199830,How To Hack In?,2023-09-18,0,"41,24",game
1199900,Hope's Farm,2019-12-13,0,"32,99",game
1199910,S.W.A.N.: Chernobyl Unexplored,2021-04-26,0,"28,99",game
1199930,Prens Cavid The Game,2020-01-02,0,"2,29",game
1199940,THE UNIVERSE,2020-12-16,0,"16,59",game
1199980,Mirrors of Fear,\N,0,\N,game
1200060,乔乔的铁拳 Joe's Fists,2020-04-27,0,"14,49",game
1200090,Dimension of Dreams,2020-06-04,0,"28,99",game
1200110,Memories Off -Innocent Fille- for Dearest,2020-04-29,0,"75,49",game
1200120,Armorgeddon,2019-12-11,0,"2,29",game
1200140,4X4 OFF-ROAD CHALLENGE,2020-01-24,0,"2,29",game
1200150,Hyperwheel Overdrive,2022-07-20,0,"45,99",game
1200160,Pivot,2019-12-12,0,"6,49",game
1200180,Fly Fly Tank,2020-03-30,0,"24,89",game
1200200,Sin Chess,2019-12-17,0,"6,49",game
1200220,Fishing Adventure VR,2022-01-07,0,"24,89",game
1200230,Ludus,2020-02-20,0,"32,99",game
1200250,The Time of Awakening,2019-12-11,0,"10,89",game
1200290,FlyManMissile,2020-01-23,0,"6,49",game
1200300,Comet Golf,2020-02-20,0,"4,49",game
1200310,VRocker Demo,2019-12-06,1,\N,demo
1200330,Strategic Mind: Blitzkrieg,2020-05-22,0,"75,49",game
1200350,Dead Ground Arcade,2020-04-01,1,\N,game
1200400,Guardians Of Rings,2020-01-06,0,"1,74",game
1200420,Awesome Pea 2,2020-01-31,0,"3,39",game
1200430,Sick Way,2019-12-10,0,"2,29",game
1200450,HELLO PLAYER,2019-12-16,0,"3,49",game
1200520,Ascent Free-Roaming VR Experience,2019-12-27,0,"4.600,00",game
1200570,AColony,\N,0,"59,99",game
1200580,One Gun Guy,2022-03-11,0,"16,99",game
1200600,Nine Circles of Hell,2020-01-02,0,"16,59",game
1200610,Jitsumi's Gaming Overlay,2019-12-11,0,"10,89",game
1200630,Fright,2020-01-05,0,"250,00",game
1200650,The Disguiser Of Fate,2019-12-19,0,"6,49",game
1200660,My Home VR,2019-12-11,0,"4,49",game
1200700,I Have Lived,\N,0,\N,game
1200710,BadLads,2020-04-16,0,"26,89",game
1200720,Making*Lovers,2020-04-03,0,"44,49",game
1200730,Shady Lewd Kart,2020-03-02,0,"37,99",game
1200740,LoginToShootingRangeInServer00 VR,2019-12-12,0,"8,69",game
1200770,Deathground,\N,0,\N,game
1200780,Mini Island: Night,2020-01-01,0,"10,49",game
1200790,Necrowarp,\N,0,\N,game
1200800,PyroNinja: Fire Dodge,2019-12-20,0,"4,49",game
1200860,The Good Time Garden,2019-12-19,1,\N,game
1200870,History Racers 2,2019-12-25,0,"6,99",game
